source_lang,source_word,target_lang,target_word
French,diarrhée : avoir,Bediondo,ndèng#
French,diarrhée : avoir,Daba,ndèñg
French,diarrhée : avoir,Gor,ndèngx
French,diarrhée : avoir,Gulay,ndèng
French,diarrhée : avoir,Kaba_Na,nj5me
French,diarrhée : avoir,Laka,njèng# : M=ndèng
French,diarrhée : avoir,Mango,ndèñng
French,diarrhée : avoir,Nar,ndèrg
French,diarrhée : avoir,Ngambay,ndèng
French,diarrhée : avoir,Sar,ndèng
French,Dieu; Luwa (frère de Sou),Bebote,Lüûüws
French,Dieu; Luwa (frère de Sou),Bediondo,Lüws
French,Dieu; Luwa (frère de Sou),Daba,Lüba
French,Dieu; Luwa (frère de Sou),Gulay,NübS
French,Dieu; Luwa (frère de Sou),Kaba_Na,nûba
French,Dieu; Luwa (frère de Sou),Kaba,Lüba
French,Dieu; Luwa (frère de Sou),Laka,Lüba
French,Dieu; Luwa (frère de Sou),Mbay,Lüwa
French,Dieu; Luwa (frère de Sou),Mango,Lübs
French,Dieu; Luwa (frère de Sou),Ngambay,Lüba
French,Dieu; Luwa (frère de Sou),Sar,N£ba
French,diffèrent; ailleurs,Bebote,k£-däng
French,diffèrent; ailleurs,Gor,k£-dängi
French,diffèrent; ailleurs,Gulay,dàng
French,diffèrent; ailleurs,Kaba_Na,kàkà là
French,diffèrent; ailleurs,Kaba,däng
French,diffèrent; ailleurs,Laka,"dàngt, béd£"
French,diffèrent; ailleurs,Mango,ràng
French,diffèrent; ailleurs,Nar,dàng
French,diffèrent; ailleurs,Ngambay,Béd£
French,diffèrent; ailleurs,Sar,k£-ràng
French,diffèrent; ailleurs,Ngam,k£-dàng
French,re; marqueur de convers,Bebote,è
French,re; marqueur de convers,Bediondo,è
French,re; marqueur de convers,Gor,èn
French,re; marqueur de convers,Kaba,tokü
French,re; marqueur de convers,Mbay,àn
French,re; marqueur de convers,Nar,nè
French,re; marqueur de convers,Ngambay,nà
French,re; marqueur de convers,Sar,nà
French,re; marqueur de convers,Ngam,nà
French,re; parler,Bebote,è1
French,re; parler,Bediondo,è1
French,re; parler,Daba,è]
French,re; parler,Gor,èl
French,re; parler,Gulay,èd
French,re; parler,Kaba_Na,njùbà
French,re; parler,Kaba,pà : Kul=ndaäle
French,re; parler,Laka,pà
French,re; parler,Mbay,è1
French,re; parler,Mango,idè
French,re; parler,Nar,Èdè
French,re; parler,Ngambay,pè
French,re; parler,Sar,idà
French,re; parler,Ngam,yèl
French,"-sputer, palabrer",Bebote,Kk51
French,"-sputer, palabrer",Bediondo,k51
French,"-sputer, palabrer",Daba,k51
French,"-sputer, palabrer",Gor,Kk51
French,"-sputer, palabrer",Gulay,k51
French,"-sputer, palabrer",Kaba_Na,k51e
French,"-sputer, palabrer",Kaba,k51
French,"-sputer, palabrer",Laka,k51
French,"-sputer, palabrer",Mango,K51
French,"-sputer, palabrer",Nar,k51
French,"-sputer, palabrer",Ngambay,Kk5S1
French,"-sputer, palabrer",Sar,k51
French,"-sputer, palabrer",Ngam,Kk51
French,"-sputer, quereller",Bediondo,nàjx
French,"-sputer, quereller",Daba,nà)
French,"-sputer, quereller",Gor,nàj+
French,"-sputer, quereller",Gulay,nàj#
French,"-sputer, quereller",Kaba,nàj1
French,"-sputer, quereller",Mbay,nàj#
French,"-sputer, quereller",Mango,nàj#
French,"-sputer, quereller",Nar,nàj+
French,"-sputer, quereller",Ngambay,naj1
French,"-sputer, quereller",Sar,nàj#
French,"-sputer, quereller",Ngam,nàj#
French,-stribuer,Bebote,15w
French,-stribuer,Bediondo,15b#
French,-stribuer,Gor,10we
French,-stribuer,Gulay,nobo
French,-stribuer,Kaba_Na,nübs
French,-stribuer,Laka,15bS
French,-stribuer,Mbay,]1üwo
French,-stribuer,Mango,1Sb#
French,-stribuer,Sar,keng
French,_X,Bebote,ddgi
French,_X,Bediondo,"dôgà, küt"
French,_X,Daba,d35
French,_X,Gor,dàg
French,_X,Gulay,dèg
French,_X,Kaba_Na,d3gà
French,_X,Kaba,dDkÈ
French,_X,Laka,ddgà
French,_X,Mbay,kÈlé
French,_X,Mango,ddgi
French,_X,Nar,kùtà
French,_X,Ngambay,dàgi
French,_X,Sar,kütà
French,_X,Ngam,kùtà
French,)igt,Bebote,ngon-j1
French,)igt,Bediondo,ngon-j1
French,)igt,Gor,ngon-j)1
French,)igt,Gulay,ngon-j1
French,)igt,Kaba,ngon-)1
French,)igt,Laka,ngon-j1
French,)igt,Mbay,k£-ngon-)1
French,)igt,Mango,ngon-j1
French,)igt,Nar,ngon-j1
French,)igt,Ngambay,ngon-j1
French,)igt,Sar,ngon-)j1
French,)igt,Ngam,k£-ngon-j1
French,donner,Bebote,àd#
French,donner,Bediondo,àd#
French,donner,Daba,àd
French,donner,Gor,àdx
French,donner,Gulay,àdx
French,donner,Kaba_Na,ina
French,donner,Kaba,àr : Kul=ito
French,donner,Laka,àr
French,donner,Mbay,àd#
French,donner,Mango,àd#
French,donner,Nar,àd#
French,donner,Ngambay,àr
French,donner,Sar,àd#
French,donner,Ngam,àd#
French,dormir; sommeil,Bebote,Bx : Ba=BT : Do=ndèle
French,dormir; sommeil,Gor,Bt
French,dormir; sommeil,Gulay,bt
French,dormir; sommeil,Kaba_Na,BT
French,dormir; sommeil,Kaba,BT
French,dormir; sommeil,Laka,Bt
French,dormir; sommeil,Mbay,6ti
French,dormir; sommeil,Mango,Bx
French,dormir; sommeil,Nar,B1
French,dormir; sommeil,Ngambay,Bt
French,dormir; sommeil,Sar,Bbt
French,dormir; sommeil,Ngam,bx
French,dos,Bebote,gidi
French,dos,Bediondo,gàdà
French,dos,Daba,gid
French,dos,Gor,gidi
French,dos,Gulay,gidi
French,dos,Kaba_Na,ngidi
French,dos,Kaba,gir
French,dos,Laka,bà-gir
French,dos,Mbay,gidi
French,dos,Mango,gidi
French,dos,Nar,gidà
French,dos,Ngambay,gir
French,dos,Sar,gidà
French,dos,Ngam,gidà
French,doucement,Bebote,kékèkè
French,doucement,Bediondo,jèkè
French,doucement,Gor,mà ja
French,doucement,Gulay,jèkè
French,doucement,Kaba_Na,hà
French,doucement,Kaba,rékéké
French,doucement,Laka,dégégé
French,doucement,Mbay,)jén
French,doucement,Mango,jän-jän
French,doucement,Nar,1dmmm
French,doucement,Ngambay,dègègè
French,doucement,Sar,jikè
French,doucement,Ngam,jikè
French,douleurs prenatales,Bebote,£-ndo
French,douleurs prenatales,Bediondo,£-ndo
French,douleurs prenatales,Daba,ndo
French,douleurs prenatales,Gor,£-ndo
French,douleurs prenatales,Gulay,ndo
French,douleurs prenatales,Kaba,ndo
French,douleurs prenatales,Laka,ndo
French,douleurs prenatales,Mango,ndo
French,douleurs prenatales,Nar,ndo
French,douleurs prenatales,Ngambay,ndo
French,douleurs prenatales,Sar,ndo
French,douleurs prenatales,Ngam,ndo
French,douter,Bebote,man;jzx
French,douter,Bediondo,ma;jz
French,douter,Gor,manj+
French,douter,Gulay,na)j+
French,douter,Mbay,mä +
French,douter,Mango,tädx
French,douter,Ngambay,mäy
French,douter,Sar,b4ix
French,droit,Bediondo,dé£i
French,droit,Gor,njéréng
French,droit,Laka,nd$é)1 : M=dfng#
French,droit,Nar,süûmuü
French,droit,Ngambay,sûr
French,"droit, tout",Gulay,ndiss
French,"droit, tout",Kaba,ngiss
French,"droit, tout",Mbay,säm
French,"droit, tout",Ngambay,ngisa
French,droite,Bebote,k31
French,droite,Bediondo,kà
French,droite,Daba,k3l
French,droite,Gor,kl
French,droite,Gulay,kù
French,droite,Kaba,kd1
French,droite,Laka,Kk31
French,droite,Mango,k31
French,droite,Ngambay,kÔl
French,droite,Sar,ko
French,droite,Ngam,kd
French,"dur, difficile : être",Bebote,ngàa
French,"dur, difficile : être",Bediondo,ngàa
French,"dur, difficile : être",Gor,ngàa
French,"dur, difficile : être",Gulay,"mong, Ô"
French,"dur, difficile : être",Kaba_Na,ngàngàrà
French,"dur, difficile : être",Kaba,ngèng
French,"dur, difficile : être",Laka,ngàng*
French,"dur, difficile : être",Mbay,ngàng
French,"dur, difficile : être",Mango,ngàng
French,"dur, difficile : être",Nar,ngàng
French,"dur, difficile : être",Ngambay,ngàng
French,"dur, difficile : être",Sar,ngàng
French,"dur, difficile : être",Ngam,ngàng
French,durer longtemps,Bebote,)
French,durer longtemps,Bediondo,ii
French,durer longtemps,Daba,tüuda
French,durer longtemps,Gor,i
French,durer longtemps,Gulay,i
French,durer longtemps,Kaba_Na,àha
French,durer longtemps,Laka,ir
French,durer longtemps,Mbay,ii
French,durer longtemps,Mango,)
French,durer longtemps,Nar,ii
French,durer longtemps,Sar,ii
French,"eau, de l'eau",Bebote,mànñ
French,"eau, de l'eau",Bediondo,manñ : Do=man
French,"eau, de l'eau",Gor,màn
French,"eau, de l'eau",Gulay,man
French,"eau, de l'eau",Kaba_Na,mànt
French,"eau, de l'eau",Kaba,mànñ : Kul=man1
French,"eau, de l'eau",Laka,man
French,"eau, de l'eau",Mbay,màn
French,"eau, de l'eau",Mango,man
French,"eau, de l'eau",Nar,man
French,"eau, de l'eau",Ngambay,màn
French,"eau, de l'eau",Sar,man
French,"eau, de l'eau",Ngam,màn
French,éclabousser; sautiller,Bediondo,tàl
French,éclabousser; sautiller,Gulay,tàl
French,éclabousser; sautiller,Laka,täl
French,éclabousser; sautiller,Mbay,t4l
French,éclabousser; sautiller,Mango,tél
French,éclater; vacarme,Bebote,ndüws
French,éclater; vacarme,Bediondo,ndu
French,éclater; vacarme,Gor,sana
French,éclater; vacarme,Gulay,ndubu
French,éclater; vacarme,Kaba,ndubu
French,éclater; vacarme,Laka,ndubu
French,éclater; vacarme,Mbay,nduu
French,éclater; vacarme,Mango,ndubs
French,éclater; vacarme,Nar,ndûb#
French,éclater; vacarme,Ngambay,ndubu
French,éclater; vacarme,Sar,ndub+
French,écorce,Bebote,ng$y
French,écorce,Bediondo,ng6y
French,écorce,Gor,ng$y
French,écorce,Gulay,ng
French,écorce,Laka,ngSy
French,écorce,Mbay,ng$y
French,écorce,Nar,ngS
French,écorce,Ngambay,ngy
French,écorce,Ngam,ng$
French,écorce sec,Bebote,màma
French,écorce sec,Bediondo,mama
French,écorce sec,Daba,ké-màm
French,écorce sec,Gor,màama
French,écorce sec,Gulay,mama
French,écorce sec,Kaba,ng6y
French,écorce sec,Laka,£-màèma
French,écorce sec,Mango,màma
French,écorce sec,Nar,mbàämba
French,écorce sec,Ngambay,màama
French,écorce sec,Sar,kàdi
French,écraser,Bebote,tét#
French,écraser,Bediondo,rûnd#
French,écraser,Daba,düûd
French,écraser,Gor,büdx
French,écraser,Gulay,tét#
French,écraser,Kaba,guüru
French,écraser,Laka,tCédx
French,écraser,Mbay,dûüd#
French,écraser,Nar,tüût#
French,écraser,Ngambay,r5dx
French,écraser,Sar,dûd#
French,écraser,Ngam,dûdE
French,écraser (le foudre),Bebote,tèl
French,écraser (le foudre),Gor,tèl
French,écraser (le foudre),Gulay,tèl
French,écraser (le foudre),Laka,tèl
French,écraser (le foudre),Mbay,tèl
French,écraser (le foudre),Mango,tèl
French,écraser (le foudre),Nar,tèl
French,écraser (le foudre),Ngambay,tèl
French,écraser (le foudre),Sar,tèl
French,écrire,Daba,i à
French,écrire,Gor,ndàngi
French,écrire,Kaba_Na,Bé là
French,écrire,Kaba,tüja
French,écrire,Laka,ùnjà : Mh=ndàng
French,écrire,Mango,ndàng
French,écrire,Nar,ènds
French,écrire,Ngambay,ndàng
French,écrire,Sar,ndàng
French,écureuil : esp. de,Bebote,ndàm
French,écureuil : esp. de,Bediondo,ndèm
French,écureuil : esp. de,Daba,ndäm
French,écureuil : esp. de,Gor,ndàm
French,écureuil : esp. de,Gulay,ndàèm
French,écureuil : esp. de,Kaba_Na,n jmè
French,écureuil : esp. de,Kaba,ndèm
French,écureuil : esp. de,Laka,ndàm
French,écureuil : esp. de,Mango,ndàäm
French,écureuil : esp. de,Nar,ndàm
French,écureuil : esp. de,Ngambay,ndàm
French,écureuil : esp. de,Sar,ndàm
French,écureuil de Gambie,Bebote,P5n
French,écureuil de Gambie,Bediondo,55n
French,écureuil de Gambie,Gor,B5n
French,écureuil de Gambie,Gulay,b5n
French,écureuil de Gambie,Kaba_Na,65ne
French,écureuil de Gambie,Kaba,B5n
French,écureuil de Gambie,Laka,B5n
French,écureuil de Gambie,Mbay,B5n
French,écureuil de Gambie,Mango,B5n
French,écureuil de Gambie,Nar,b5n
French,écureuil de Gambie,Ngambay,65n
French,écureuil de Gambie,Sar,65n
French,écureuil de Gambie,Ngam,m5y
French,échanger [qc],Bebote,mbél1
French,échanger [qc],Bediondo,mbél
French,échanger [qc],Gor,mbé1l
French,échanger [qc],Gulay,mbél
French,échanger [qc],Kaba_Na,mbél1
French,échanger [qc],Kaba,mbé1l
French,échanger [qc],Laka,mbé1
French,échanger [qc],Mango,mbél
French,échanger [qc],Nar,mbél
French,échanger [qc],Ngambay,mbél
French,échanger [qc],Sar,mbél
French,"echapper, se",Gor,igi
French,"echapper, se",Laka,igi
French,"echapper, se",Mbay,igi
French,éléphant,Bebote,kèd#
French,éléphant,Bediondo,kèdx
French,éléphant,Daba,kèd
French,éléphant,Gor,kèdx
French,éléphant,Gulay,kèd#
French,éléphant,Kaba_Na,Kkà 1
French,éléphant,Kaba,kèr
French,éléphant,Laka,kèrs
French,éléphant,Mbay,kèdE
French,éléphant,Mango,kèdE
French,é],Nar,kèd#
French,é],Ngambay,KkèT
French,é],Sar,kèdx
French,é],Ngam,kèd#
French,ever; nourrir,Bebote,ùl
French,ever; nourrir,Bediondo,ùl
French,ever; nourrir,Daba,Bàt
French,ever; nourrir,Gor,ùl
French,ever; nourrir,Gulay,ùl
French,ever; nourrir,Kaba_Na,ùlu
French,ever; nourrir,Laka,ù1
French,ever; nourrir,Mango,ùl
French,ever; nourrir,Nar,ùl
French,ever; nourrir,Ngambay,"ùl, ngsm"
French,ever; nourrir,Sar,"ùl, üùl"
French,pêcher; refuser,Bebote,39z
French,pêcher; refuser,Bediondo,ba
French,pêcher; refuser,Daba,dg
French,pêcher; refuser,Gor,dgx
French,pêcher; refuser,Gulay,Ôgz
French,pêcher; refuser,Kaba_Na,dgi
French,pêcher; refuser,Kaba,3kü
French,pêcher; refuser,Laka,Ô9
French,pêcher; refuser,Mbay,dg#
French,pêcher; refuser,Mango,ÔgE
French,pêcher; refuser,Nar,Ô9# : NJT=wWÔgE
French,pêcher; refuser,Sar,ÔgE
French,\poisonner,Bebote,yèl
French,\poisonner,Bediondo,yèl
French,\poisonner,Gor,yè1l
French,\poisonner,Gulay,yèl
French,\poisonner,Laka,yèl
French,\poisonner,Mbay,dm
French,\poisonner,Mango,yè1
French,\poisonner,Ngambay,yel
French,\prunter; prêter,Bebote,ndime
French,\prunter; prêter,Bediondo,ndims
French,\prunter; prêter,Gulay,ndims
French,\prunter; prêter,Laka,nj1ma
French,\prunter; prêter,Mbay,ndtma
French,\prunter; prêter,Mango,ndims
French,\prunter; prêter,Nar,ndime
French,\prunter; prêter,Ngambay,ndima
French,\prunter; prêter,Ngam,ndima
French,\ arrière,Bebote,gèg£
French,\ arrière,Bediondo,gûg#
French,\ arrière,Gor,gûgé
French,\ arrière,Gulay,gügüû
French,\ arrière,Kaba,gùkü
French,\ arrière,Laka,gùügü
French,\ arrière,Mbay,gèg£
French,\ arrière,Mango,gdg#
French,\ arrière,Nar,gdgé
French,\ arrière,Ngambay,gôg£
French,\ arrière,Sar,gûg#
French,\ arrière,Ngam,gog#
French,\ vain,Bebote,pi
French,\ vain,Bediondo,sété
French,\ vain,Gor,pi
French,\ vain,Gulay,pi
French,\ vain,Kaba_Na,Kké
French,\ vain,Kaba,pi
French,\ vain,Laka,pi
French,\ vain,Mbay,sété
French,\ vain,Mango,pi
French,\ vain,Nar,sét#:NgT-sété
French,\ vain,Ngambay,tàsfrà
French,\ vain,Sar,sété
French,"icore, plus",Bebote,$6éy:Ba=Béy
French,"icore, plus",Gor,w4y
French,"icore, plus",Gulay,b4y
French,"icore, plus",Kaba,Béy
French,"icore, plus",Laka,B£
French,"icore, plus",Mbay,t35
French,"icore, plus",Mango,béy
French,"icore, plus",Nar,béy
French,"icore, plus",Ngambay,"béy,"
French,"icore, plus",Sar,béy
French,"icore, plus",Ngam,t0
French,"droit, lieu; temps",Bebote,10
French,"droit, lieu; temps",Bediondo,10
French,"droit, lieu; temps",Daba,10
French,"droit, lieu; temps",Gor,10
French,"droit, lieu; temps",Gulay,10
French,"droit, lieu; temps",Kaba_Na,100
French,"droit, lieu; temps",Kaba,10
French,"droit, lieu; temps",Laka,1d
French,"droit, lieu; temps",Mango,1do
French,Français :,Mango,10
French,Français :,Nar,10
French,Français :,Ngambay,10
French,Français :,Sar,10
French,"enduire d'huile, oïindre",Bebote,ndèm
French,"enduire d'huile, oïindre",Bediondo,ndèm
French,"enduire d'huile, oïindre",Gulay,ndûm
French,"enduire d'huile, oïindre",Laka,ndèm
French,"enduire d'huile, oïindre",Mango,ndèm
French,"enduire d'huile, oïindre",Ngambay,ndèm
French,enfant,Bebote,ngon
French,enfant,Bediondo,ngon
French,enfant,Daba,ngon
French,enfant,Gor,ngon
French,enfant,Gulay,ngoï
French,enfant,Kaba_Na,mono
French,enfant,Kaba,ngon
French,enfant,Laka,ngon
French,enfant,Mbay,ngon
French,enfant,Mango,ngün
French,enfant,Nar,ngon
French,enfant,Ngambay,ngon
French,enfant,Sar,ngon
French,enfant,Ngam,ngon
French,"enfanter, accoucher",Bebote,dji
French,"enfanter, accoucher",Bediondo,ùdji
French,"enfanter, accoucher",Daba,0)
French,"enfanter, accoucher",Gor,dji
French,"enfanter, accoucher",Gulay,dii
French,"enfanter, accoucher",Kaba_Na,dyd
French,"enfanter, accoucher",Kaba,ù;ù
French,"enfanter, accoucher",Laka,ùji
French,"enfanter, accoucher",Mbay,djà
French,"enfanter, accoucher",Mango,dj+i
French,"enfanter, accoucher",Nar,-dj)i
French,"enfanter, accoucher",Ngambay,dii
French,"enfanter, accoucher",Sar,0jà
French,"enfanter, accoucher",Ngam,wo)?
French,enfiler,Bebote,su
French,enfiler,Bediondo,su
French,enfiler,Gulay,sur
French,enfiler,Kaba_Na,sT
French,enfiler,Laka,nim
French,enfiler,Mbay,sür
French,enfiler,Mango,su
French,enfiler,Ngambay,nim
French,enfiler,Sar,sur
French,"enfler, s'enfler, gonfler",Bebote,ti
French,"enfler, s'enfler, gonfler",Bediondo,tf
French,"enfler, s'enfler, gonfler",Daba,tit
French,"enfler, s'enfler, gonfler",Gor,ti
French,"enfler, s'enfler, gonfler",Gulay,ti
French,"enfler, s'enfler, gonfler",Kaba,ti
French,"enfler, s'enfler, gonfler",Laka,Èf : Mh=t{t
French,"enfler, s'enfler, gonfler",Mango,tf
French,"enfler, s'enfler, gonfler",Nar,sir
French,"enfler, s'enfler, gonfler",Ngambay,ti
French,"enfler, s'enfler, gonfler",Sar,täg#
French,"enfler, s'enfler, gonfler",Ngam,-tàg#
French,enfumer [qc],Bebote,su
French,enfumer [qc],Bediondo,su
French,enfumer [qc],Daba,su
French,enfumer [qc],Gor,su
French,enfumer [qc],Gulay,su
French,enfumer [qc],Kaba,tu
French,enfumer [qc],Laka,tu
French,enfumer [qc],Mango,su
French,enfumer [qc],Nar,su
French,enfumer [qc],Ngambay,"su, tu"
French,enfumer [qc],Sar,su
French,enfumer [qc],Ngam,tu
French,engoulevent,Bebote,légé
French,engoulevent,Bediondo,bét:-béré-à Î:Gor-légé
French,engoulevent,Gulay,b$bs y
French,engoulevent,Kaba_Na,ni-kejé
French,engoulevent,Kaba,£-15ké-bé1e
French,engoulevent,Laka,£-ninga-b$1e : Mh=léw
French,engoulevent,Mango,ningè-bsr
French,engoulevent,Ngambay,ningà-bé1s
French,engoulevent,Sar,bäd£-b$ÿ
French,enlever avec les mains,Mbay,tegé
French,enlever avec les mains,Mango,t5g#
French,enlever avec les mains,Sar,tegé
French,"enlever, retirer",Bebote,ÔF
French,"enlever, retirer",Bediondo,Ôr
French,"enlever, retirer",Daba,9r
French,"enlever, retirer",Gor,dFr
French,"enlever, retirer",Gulay,9Fr
French,"enlever, retirer",Kaba,dru
French,"enlever, retirer",Laka,9F
French,"enlever, retirer",Mbay,dF
French,"enlever, retirer",Mango,IF
French,"enlever, retirer",Nar,ÔF
French,"enlever, retirer",Ngambay,Ôr
French,"enlever, retirer",Sar,ôr
French,"enlever, retirer",Ngam,wor
French,ennemi,Bebote,njè-bàa
French,ennemi,Daba,ngè-bàa
French,ennemi,Gor,njè-bàa
French,ennemi,Gulay,njè-bàz
French,ennemi,Kaba_Na,ni-banga
French,ennemi,Kaba,njè-kèm-bàa
French,ennemi,Laka,njè-bàa
French,ennemi,Mbay,màdz-bàa
French,ennemi,Mango,njè-bàa
French,ennemi,Nar,màdr-bàa
French,ennemi,Ngambay,njè-bàa
French,ennemi,Sar,"mèadr-k5l1,màadr-bàa"
French,ennemi,Ngam,màdr-bàa
French,enrouler,Bebote,Kké
French,enrouler,Bediondo,ké
French,enrouler,Daba,Bir
French,enrouler,Gor,BbÈr
French,enrouler,Gulay,bfr
French,enrouler,Kaba_Na,njdn
French,enrouler,Kaba,Kké
French,enrouler,Laka,njèm
French,enrouler,Mbay,bir
French,enrouler,Mango,Bir
French,enrouler,Nar,Bir
French,enrouler,Ngambay,ké
French,enrouler,Sar,bir
French,enrouler,Ngam,Bir
French,enrouler,Bediondo,kùû
French,enrouler,Gor,ké
French,enrouler,Gulay,bindz
French,enrouler,Kaba_Na,6£11
French,enrouler,Laka,binat
French,enrouler,Mango,bindx
French,enrouler,Nar,binaz
French,enrouler,Ngambay,Birt
French,ensemble,Bebote,nàa3-t£
French,ensemble,Bediondo,nàa-t#
French,ensemble,Daba,nèàa-ti
French,ensemble,Gor,nàa-t#
French,ensemble,Gulay,nàa-t£
French,ensemble,Kaba,nàa-t#
French,ensemble,Laka,nàa-g£
French,ensemble,Mbay,nàa-t#
French,ensemble,Mango,nà-t£
French,ensemble,Nar,nàa
French,ensemble,Ngambay,nà3-dé
French,ensemble,Sar,nàa-t#
French,ensemble : réciprocité,Bebote,nàa
French,ensemble : réciprocité,Bediondo,nàa
French,ensemble : réciprocité,Gor,nàa
French,ensemble : réciprocité,Gulay,nàa
French,ensemble : réciprocité,Kaba,nàa
French,ensemble : réciprocité,Laka,nàa
French,ensemble : réciprocité,Mango,nàa
French,ensemble : réciprocité,Ngambay,nàa
French,ensemble : réciprocité,Sar,nàa
French,ensemble : réciprocité,Ngam,nàa
French,entasser,Bebote,nduûr
French,entasser,Bediondo,nduf
French,entasser,Gulay,ndüûr
French,entasser,Laka,ndür : M=ndül
French,entasser,Mango,nduür
French,entasser,Nar,t£nds
French,entasser,Ngambay,ndüru
French,entasser,Sar,ndûr
French,"entendre, écouter",Bebote,00
French,"entendre, écouter",Bediondo,00
French,"entendre, écouter",Daba,00
French,"entendre, écouter",Gor,00
French,"entendre, écouter",Gulay,00
